"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","94","Testcase 2: Negative: POST /api/register should reject missing password","Google Chrome","Fri May 15 05:45:03 UTC 2026","passed","Fri May 15 05:45:03 UTC 2026","Register User API - Positive, Negative, Contract and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","176","Testcase 4: Data Integrity: Page 1 last item should not be Page 2 first item","Google Chrome","Fri May 15 05:45:03 UTC 2026","passed","Fri May 15 05:45:04 UTC 2026","Books API - List and Security","api/Test_001_BooksApi.spec.ts","",""
"","90","Testcase 12: Security: POST /api/login should reject unsupported content type","Google Chrome","Fri May 15 05:45:08 UTC 2026","passed","Fri May 15 05:45:08 UTC 2026","Login API - Positive, Negative and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","89","Testcase 5: Negative: Zero limit","Google Chrome","Fri May 15 05:45:04 UTC 2026","passed","Fri May 15 05:45:04 UTC 2026","Books API - List and Security","api/Test_001_BooksApi.spec.ts","",""
"","85","Testcase 9: Negative: POST /api/login should reject missing username","Google Chrome","Fri May 15 05:45:07 UTC 2026","passed","Fri May 15 05:45:07 UTC 2026","Login API - Positive, Negative and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","84","Testcase 11: Security: POST /api/login should handle oversized username without server error or sensitive leakage","Google Chrome","Fri May 15 05:45:08 UTC 2026","passed","Fri May 15 05:45:08 UTC 2026","Login API - Positive, Negative and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","93","Testcase 7: Defaults: Verify API works without query parameters","Google Chrome","Fri May 15 05:45:04 UTC 2026","passed","Fri May 15 05:45:04 UTC 2026","Books API - List and Security","api/Test_001_BooksApi.spec.ts","",""
"","92","Testcase 9: Negative: POST /api/login should reject unregistered user","Google Chrome","Fri May 15 05:45:07 UTC 2026","passed","Fri May 15 05:45:07 UTC 2026","Login API - Positive, Negative and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","22443","Testcase 1: Positive and Contract: POST /api/register should register a user and allow login","Google Chrome","Fri May 15 05:44:41 UTC 2026","passed","Fri May 15 05:45:03 UTC 2026","Register User API - Positive, Negative, Contract and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","94","Testcase 3: Pagination: Exceeding total pages (page=9999, limit=10)","Google Chrome","Fri May 15 05:45:03 UTC 2026","passed","Fri May 15 05:45:03 UTC 2026","Books API - List and Security","api/Test_001_BooksApi.spec.ts","",""
"","90","Testcase 5: Negative: Negative page number","Google Chrome","Fri May 15 05:45:04 UTC 2026","passed","Fri May 15 05:45:04 UTC 2026","Books API - List and Security","api/Test_001_BooksApi.spec.ts","",""
"","89","Testcase 11: Security: POST /api/login should handle script tag in username without server error or sensitive leakage","Google Chrome","Fri May 15 05:45:08 UTC 2026","passed","Fri May 15 05:45:08 UTC 2026","Login API - Positive, Negative and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","94","Testcase 5: Negative: String instead of number","Google Chrome","Fri May 15 05:45:04 UTC 2026","passed","Fri May 15 05:45:04 UTC 2026","Books API - List and Security","api/Test_001_BooksApi.spec.ts","",""
"","383","Testcase 8: Negative: POST /api/login should reject incorrect password","Google Chrome","Fri May 15 05:45:06 UTC 2026","passed","Fri May 15 05:45:07 UTC 2026","Login API - Positive, Negative and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","115","Testcase 3: Pagination: Standard page 1 (page=1, limit=5)","Google Chrome","Fri May 15 05:45:03 UTC 2026","passed","Fri May 15 05:45:03 UTC 2026","Books API - List and Security","api/Test_001_BooksApi.spec.ts","",""
"","21783","Testcase 1: GET /api/books?page=1&limit=8 - should return a paged book list with valid contract for page 1","Google Chrome","Fri May 15 05:44:41 UTC 2026","passed","Fri May 15 05:45:02 UTC 2026","Books API - List and Security","api/Test_001_BooksApi.spec.ts","",""
"","2","Testcase 1: Register New User","Google Chrome","Fri May 15 05:45:08 UTC 2026","failed","Fri May 15 05:45:08 UTC 2026","Register New User","ui/UserManagement/Test_001_RegisterUser.spec.ts","",""
"","89","Testcase 10: Negative: GET /api/login should not be allowed for login","Google Chrome","Fri May 15 05:45:07 UTC 2026","passed","Fri May 15 05:45:07 UTC 2026","Login API - Positive, Negative and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","94","Testcase 2: Negative: POST /api/register should reject empty password","Google Chrome","Fri May 15 05:45:04 UTC 2026","passed","Fri May 15 05:45:04 UTC 2026","Register User API - Positive, Negative, Contract and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","93","Testcase 3: Pagination: Minimum limit (page=1, limit=1)","Google Chrome","Fri May 15 05:45:03 UTC 2026","passed","Fri May 15 05:45:03 UTC 2026","Books API - List and Security","api/Test_001_BooksApi.spec.ts","",""
"","3","Testcase 1: Login With Existing User","Google Chrome","Fri May 15 05:45:09 UTC 2026","failed","Fri May 15 05:45:09 UTC 2026","Login With Existing User","ui/UserManagement/Test_002_LoginWithExistingUser.spec.ts","",""
"","376","Testcase 5: Security: POST /api/register should handle oversized username without server error or sensitive leakage","Google Chrome","Fri May 15 05:45:05 UTC 2026","passed","Fri May 15 05:45:06 UTC 2026","Register User API - Positive, Negative, Contract and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","93","Testcase 9: Negative: POST /api/login should reject empty username","Google Chrome","Fri May 15 05:45:07 UTC 2026","passed","Fri May 15 05:45:07 UTC 2026","Login API - Positive, Negative and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","87","Testcase 11: Security: POST /api/login should handle SQL injection pattern in username without server error or sensitive leakage","Google Chrome","Fri May 15 05:45:07 UTC 2026","passed","Fri May 15 05:45:08 UTC 2026","Login API - Positive, Negative and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","91","Testcase 9: Negative: POST /api/login should reject missing password","Google Chrome","Fri May 15 05:45:07 UTC 2026","passed","Fri May 15 05:45:07 UTC 2026","Login API - Positive, Negative and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","597","Testcase 3: Negative: POST /api/register should reject duplicate usernames","Google Chrome","Fri May 15 05:45:04 UTC 2026","passed","Fri May 15 05:45:04 UTC 2026","Register User API - Positive, Negative, Contract and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","93","Testcase 9: Negative: POST /api/login should reject empty password","Google Chrome","Fri May 15 05:45:07 UTC 2026","passed","Fri May 15 05:45:07 UTC 2026","Login API - Positive, Negative and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","88","Testcase 2: Negative: POST /api/register should reject empty username","Google Chrome","Fri May 15 05:45:03 UTC 2026","passed","Fri May 15 05:45:04 UTC 2026","Register User API - Positive, Negative, Contract and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","390","Testcase 5: Security: POST /api/register should handle script tag in fullName without server error or sensitive leakage","Google Chrome","Fri May 15 05:45:05 UTC 2026","passed","Fri May 15 05:45:05 UTC 2026","Register User API - Positive, Negative, Contract and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","321","Testcase 2: GET /api/books?page=2&limit=8 - should return a paged book list with valid contract for page 2","Google Chrome","Fri May 15 05:45:02 UTC 2026","passed","Fri May 15 05:45:03 UTC 2026","Books API - List and Security","api/Test_001_BooksApi.spec.ts","",""
"","400","Testcase 5: Security: POST /api/register should handle SQL injection pattern in username without server error or sensitive leakage","Google Chrome","Fri May 15 05:45:04 UTC 2026","passed","Fri May 15 05:45:05 UTC 2026","Register User API - Positive, Negative, Contract and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","92","Testcase 6: Security: POST /api/register should reject unsupported content type","Google Chrome","Fri May 15 05:45:06 UTC 2026","passed","Fri May 15 05:45:06 UTC 2026","Register User API - Positive, Negative, Contract and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","144","Testcase 3: Pagination: Standard page 2 (page=2, limit=5)","Google Chrome","Fri May 15 05:45:03 UTC 2026","passed","Fri May 15 05:45:03 UTC 2026","Books API - List and Security","api/Test_001_BooksApi.spec.ts","",""
"","134","Testcase 2: Negative: POST /api/register should reject missing username","Google Chrome","Fri May 15 05:45:03 UTC 2026","passed","Fri May 15 05:45:03 UTC 2026","Register User API - Positive, Negative, Contract and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","2","Testcase 2: Login With Registered User and Logout","Google Chrome","Fri May 15 05:45:10 UTC 2026","failed","Fri May 15 05:45:10 UTC 2026","Register New User","ui/UserManagement/Test_001_RegisterUser.spec.ts","",""
"","89","Testcase 4: Negative: GET /api/register should not be allowed for user registration","Google Chrome","Fri May 15 05:45:04 UTC 2026","passed","Fri May 15 05:45:04 UTC 2026","Register User API - Positive, Negative, Contract and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
