"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","32","Testcase 2: Negative: POST /api/register should reject missing password","Google Chrome","2026-07-17","passed","2026-07-17","Register User API - Positive, Negative, Contract and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","484","Testcase 5: Security: POST /api/register should handle oversized username without server error or sensitive leakage","Google Chrome","2026-07-17","passed","2026-07-17","Register User API - Positive, Negative, Contract and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","0","Testcase 12: Security: POST /api/login should reject unsupported content type","Google Chrome","2026-07-17","skipped","2026-07-17","Login API - Positive, Negative and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","4493","Testcase 2: Login Using Saved Session Storage","Google Chrome","2026-07-17","passed","2026-07-17","Login With Existing User","ui/UserManagement/Test_002_LoginWithExistingUser.spec.ts","",""
"","0","Testcase 9: Negative: POST /api/login should reject empty password","Google Chrome","2026-07-17","skipped","2026-07-17","Login API - Positive, Negative and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","32","Testcase 6: Security: Request without Content-Type header should be handled","Google Chrome","2026-07-17","passed","2026-07-17","Books API - List and Security","api/Test_001_BooksApi.spec.ts","",""
"","57","Testcase 3: Pagination: Standard page 2 (page=2, limit=5)","Google Chrome","2026-07-17","passed","2026-07-17","Books API - List and Security","api/Test_001_BooksApi.spec.ts","",""
"","0","Testcase 11: Security: POST /api/login should handle SQL injection pattern in username without server error or sensitive leakage","Google Chrome","2026-07-17","skipped","2026-07-17","Login API - Positive, Negative and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","242","Testcase 9: Negative: POST /api/login should reject missing username","Google Chrome","2026-07-17","failed","2026-07-17","Login API - Positive, Negative and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","59","Testcase 7: Defaults: Verify API works without query parameters","Google Chrome","2026-07-17","passed","2026-07-17","Books API - List and Security","api/Test_001_BooksApi.spec.ts","",""
"","39","Testcase 3: Pagination: Minimum limit (page=1, limit=1)","Google Chrome","2026-07-17","passed","2026-07-17","Books API - List and Security","api/Test_001_BooksApi.spec.ts","",""
"","0","Testcase 9: Negative: POST /api/login should reject empty username","Google Chrome","2026-07-17","skipped","2026-07-17","Login API - Positive, Negative and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","0","Testcase 10: Negative: GET /api/login should not be allowed for login","Google Chrome","2026-07-17","skipped","2026-07-17","Login API - Positive, Negative and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","5799","Testcase: Verify Books Count in pagination","Google Chrome","2026-07-17","failed","2026-07-17","Initial Catalog","ui/BookCatalog/Test_001_InitialCatalog.spec.ts","",""
"","47","Testcase 4: Negative: GET /api/register should not be allowed for user registration","Google Chrome","2026-07-17","passed","2026-07-17","Register User API - Positive, Negative, Contract and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","60","Testcase 3: Pagination: Standard page 1 (page=1, limit=5)","Google Chrome","2026-07-17","passed","2026-07-17","Books API - List and Security","api/Test_001_BooksApi.spec.ts","",""
