"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","77","Testcase 5: Negative: Negative page number","Google Chrome","Sat May 16 14:54:52 UTC 2026","passed","Sat May 16 14:54:52 UTC 2026","Books API - List and Security","api/Test_001_BooksApi.spec.ts","",""
"","291","Testcase 2: GET /api/books?page=2&limit=8 - should return a paged book list with valid contract for page 2","Google Chrome","Sat May 16 14:54:51 UTC 2026","passed","Sat May 16 14:54:52 UTC 2026","Books API - List and Security","api/Test_001_BooksApi.spec.ts","",""
"","76","Testcase 5: Negative: Zero limit","Google Chrome","Sat May 16 14:54:52 UTC 2026","passed","Sat May 16 14:54:52 UTC 2026","Books API - List and Security","api/Test_001_BooksApi.spec.ts","",""
"","79","Testcase 7: Defaults: Verify API works without query parameters","Google Chrome","Sat May 16 14:54:52 UTC 2026","passed","Sat May 16 14:54:53 UTC 2026","Books API - List and Security","api/Test_001_BooksApi.spec.ts","",""
"","157","Testcase 4: Data Integrity: Page 1 last item should not be Page 2 first item","Google Chrome","Sat May 16 14:54:52 UTC 2026","passed","Sat May 16 14:54:52 UTC 2026","Books API - List and Security","api/Test_001_BooksApi.spec.ts","",""
"","70","Testcase 6: Security: Request without Content-Type header should be handled","Google Chrome","Sat May 16 14:54:52 UTC 2026","passed","Sat May 16 14:54:52 UTC 2026","Books API - List and Security","api/Test_001_BooksApi.spec.ts","",""
"","76","Testcase 3: Pagination: Exceeding total pages (page=9999, limit=10)","Google Chrome","Sat May 16 14:54:52 UTC 2026","passed","Sat May 16 14:54:52 UTC 2026","Books API - List and Security","api/Test_001_BooksApi.spec.ts","",""
"","80","Testcase 3: Pagination: Standard page 2 (page=2, limit=5)","Google Chrome","Sat May 16 14:54:52 UTC 2026","passed","Sat May 16 14:54:52 UTC 2026","Books API - List and Security","api/Test_001_BooksApi.spec.ts","",""
"","78","Testcase 3: Pagination: Standard page 1 (page=1, limit=5)","Google Chrome","Sat May 16 14:54:52 UTC 2026","passed","Sat May 16 14:54:52 UTC 2026","Books API - List and Security","api/Test_001_BooksApi.spec.ts","",""
"","21677","Testcase 1: GET /api/books?page=1&limit=8 - should return a paged book list with valid contract for page 1","Google Chrome","Sat May 16 14:54:30 UTC 2026","passed","Sat May 16 14:54:51 UTC 2026","Books API - List and Security","api/Test_001_BooksApi.spec.ts","",""
"","91","Testcase 5: Negative: String instead of number","Google Chrome","Sat May 16 14:54:52 UTC 2026","passed","Sat May 16 14:54:52 UTC 2026","Books API - List and Security","api/Test_001_BooksApi.spec.ts","",""
"","77","Testcase 3: Pagination: Minimum limit (page=1, limit=1)","Google Chrome","Sat May 16 14:54:52 UTC 2026","passed","Sat May 16 14:54:52 UTC 2026","Books API - List and Security","api/Test_001_BooksApi.spec.ts","",""
