"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","40","Testcase 9: Negative: POST /api/login should reject missing username","Google Chrome","Sat May 16 15:36:03 UTC 2026","passed","Sat May 16 15:36:03 UTC 2026","Login API - Positive, Negative and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","40","Testcase 5: Negative: Zero limit","Google Chrome","Sat May 16 15:35:58 UTC 2026","passed","Sat May 16 15:35:58 UTC 2026","Books API - List and Security","api/Test_001_BooksApi.spec.ts","",""
"","313","Testcase 5: Security: POST /api/register should handle SQL injection pattern in username without server error or sensitive leakage","Google Chrome","Sat May 16 15:36:00 UTC 2026","passed","Sat May 16 15:36:00 UTC 2026","Register User API - Positive, Negative, Contract and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","74","Testcase 4: Data Integrity: Page 1 last item should not be Page 2 first item","Google Chrome","Sat May 16 15:35:58 UTC 2026","passed","Sat May 16 15:35:58 UTC 2026","Books API - List and Security","api/Test_001_BooksApi.spec.ts","",""
"","491","Testcase 5: Security: POST /api/register should handle script tag in fullName without server error or sensitive leakage","Google Chrome","Sat May 16 15:36:00 UTC 2026","passed","Sat May 16 15:36:01 UTC 2026","Register User API - Positive, Negative, Contract and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","51","Testcase 7: Defaults: Verify API works without query parameters","Google Chrome","Sat May 16 15:35:59 UTC 2026","passed","Sat May 16 15:35:59 UTC 2026","Books API - List and Security","api/Test_001_BooksApi.spec.ts","",""
"","40","Testcase 9: Negative: POST /api/login should reject unregistered user","Google Chrome","Sat May 16 15:36:03 UTC 2026","passed","Sat May 16 15:36:03 UTC 2026","Login API - Positive, Negative and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","42","Testcase 3: Pagination: Minimum limit (page=1, limit=1)","Google Chrome","Sat May 16 15:35:58 UTC 2026","passed","Sat May 16 15:35:58 UTC 2026","Books API - List and Security","api/Test_001_BooksApi.spec.ts","",""
"","42","Testcase 5: Negative: Negative page number","Google Chrome","Sat May 16 15:35:58 UTC 2026","passed","Sat May 16 15:35:58 UTC 2026","Books API - List and Security","api/Test_001_BooksApi.spec.ts","",""
"","58","Testcase 5: Negative: String instead of number","Google Chrome","Sat May 16 15:35:58 UTC 2026","passed","Sat May 16 15:35:58 UTC 2026","Books API - List and Security","api/Test_001_BooksApi.spec.ts","",""
