"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","37","Testcase 2. GET /posts/:id - should return a single post by id","","Sun Mar 15 07:50:43 UTC 2026","passed","Sun Mar 15 07:50:43 UTC 2026","Posts API - CRUD Operations @api > 1. READ operations","api/Test_001_CRUD.spec.ts","",""
"","46","Testcase 1. POST /posts - should create a new post and return 201","","Sun Mar 15 07:50:43 UTC 2026","passed","Sun Mar 15 07:50:43 UTC 2026","Posts API - CRUD Operations @api > 2. CREATE operation","api/Test_001_CRUD.spec.ts","",""
"","163","Testcase 1. should complete full CRUD lifecycle","","Sun Mar 15 07:50:43 UTC 2026","passed","Sun Mar 15 07:50:43 UTC 2026","Posts API - CRUD Operations @api > 5. CRUD flow (Create -> Read -> Update -> Delete)","api/Test_001_CRUD.spec.ts","",""
"","45","Testcase 2. PATCH /posts/:id - should partially update a post and return 200","","Sun Mar 15 07:50:43 UTC 2026","passed","Sun Mar 15 07:50:43 UTC 2026","Posts API - CRUD Operations @api > 3. UPDATE operations","api/Test_001_CRUD.spec.ts","",""
"","1385","Testcase 2: Verify Home page loads 2","","Sun Mar 15 07:50:45 UTC 2026","passed","Sun Mar 15 07:50:46 UTC 2026","","ui/Test_001_VerifyHomePage.spec.ts","",""
"","106","Testcase 3. GET /posts/:id - should return 404 for non-existent post id","","Sun Mar 15 07:50:43 UTC 2026","passed","Sun Mar 15 07:50:43 UTC 2026","Posts API - CRUD Operations @api > 1. READ operations","api/Test_001_CRUD.spec.ts","",""
"","2314","Testcase 1: Verify Home page loads","","Sun Mar 15 07:50:43 UTC 2026","passed","Sun Mar 15 07:50:45 UTC 2026","","ui/Test_001_VerifyHomePage.spec.ts","",""
"","36","Testcase 1. DELETE /posts/:id - should delete a post and return 200","","Sun Mar 15 07:50:43 UTC 2026","passed","Sun Mar 15 07:50:43 UTC 2026","Posts API - CRUD Operations @api > 4. DELETE operation","api/Test_001_CRUD.spec.ts","",""
"","89","Testcase 1. PUT /posts/:id - should fully update a post and return 200","","Sun Mar 15 07:50:43 UTC 2026","passed","Sun Mar 15 07:50:43 UTC 2026","Posts API - CRUD Operations @api > 3. UPDATE operations","api/Test_001_CRUD.spec.ts","",""
"","117","Testcase 1. GET /posts - should return all posts with status 200","","Sun Mar 15 07:50:43 UTC 2026","passed","Sun Mar 15 07:50:43 UTC 2026","Posts API - CRUD Operations @api > 1. READ operations","api/Test_001_CRUD.spec.ts","",""
