"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","393","Testcase 5: Security: POST /api/register should handle script tag in fullName without server error or sensitive leakage","Google Chrome","2026-07-17","passed","2026-07-17","Register User API - Positive, Negative, Contract and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","508","Testcase 5: Security: POST /api/register should handle SQL injection pattern in username without server error or sensitive leakage","Google Chrome","2026-07-17","passed","2026-07-17","Register User API - Positive, Negative, Contract and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","88","Testcase 3: Pagination: Exceeding total pages (page=9999, limit=10)","Google Chrome","2026-07-17","passed","2026-07-17","Books API - List and Security","api/Test_001_BooksApi.spec.ts","",""
"","81","Testcase 10: Negative: GET /api/login should not be allowed for login","Google Chrome","2026-07-17","passed","2026-07-17","Login API - Positive, Negative and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","5191","Testcase 2: Login With Registered User and Logout","Google Chrome","2026-07-17","passed","2026-07-17","Register New User","ui/UserManagement/Test_001_RegisterUser.spec.ts","",""
"","181","Testcase 2: Negative: POST /api/register should reject missing password","Google Chrome","2026-07-17","passed","2026-07-17","Register User API - Positive, Negative, Contract and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","89","Testcase 9: Negative: POST /api/login should reject missing password","Google Chrome","2026-07-17","passed","2026-07-17","Login API - Positive, Negative and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","7748","Testcase: Verify Books Count in pagination","Google Chrome","2026-07-17","passed","2026-07-17","Initial Catalog","ui/BookCatalog/Test_001_InitialCatalog.spec.ts","",""
"","103","Testcase 2: Negative: POST /api/register should reject empty password","Google Chrome","2026-07-17","passed","2026-07-17","Register User API - Positive, Negative, Contract and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","94","Testcase 6: Security: POST /api/register should reject unsupported content type","Google Chrome","2026-07-17","passed","2026-07-17","Register User API - Positive, Negative, Contract and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","85","Testcase 9: Negative: POST /api/login should reject empty username","Google Chrome","2026-07-17","passed","2026-07-17","Login API - Positive, Negative and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","486","Testcase 3: Negative: POST /api/register should reject duplicate usernames","Google Chrome","2026-07-17","passed","2026-07-17","Register User API - Positive, Negative, Contract and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","84","Testcase 11: Security: POST /api/login should handle oversized username without server error or sensitive leakage","Google Chrome","2026-07-17","passed","2026-07-17","Login API - Positive, Negative and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","101","Testcase 5: Negative: Negative page number","Google Chrome","2026-07-17","passed","2026-07-17","Books API - List and Security","api/Test_001_BooksApi.spec.ts","",""
"","962","Testcase 1: Positive and Contract: POST /api/register should register a user and allow login","Google Chrome","2026-07-17","passed","2026-07-17","Register User API - Positive, Negative, Contract and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","545","Testcase 1: GET /api/books?page=1&limit=8 - should return a paged book list with valid contract for page 1","Google Chrome","2026-07-17","passed","2026-07-17","Books API - List and Security","api/Test_001_BooksApi.spec.ts","",""
"","115","Testcase 3: Pagination: Minimum limit (page=1, limit=1)","Google Chrome","2026-07-17","passed","2026-07-17","Books API - List and Security","api/Test_001_BooksApi.spec.ts","",""
"","101","Testcase 9: Negative: POST /api/login should reject missing username","Google Chrome","2026-07-17","passed","2026-07-17","Login API - Positive, Negative and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","109","Testcase 11: Security: POST /api/login should handle script tag in username without server error or sensitive leakage","Google Chrome","2026-07-17","passed","2026-07-17","Login API - Positive, Negative and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","5237","Testcase 1: Login With Existing User","Google Chrome","2026-07-17","passed","2026-07-17","Login With Existing User","ui/UserManagement/Test_002_LoginWithExistingUser.spec.ts","",""
"","494","Testcase 5: Security: POST /api/register should handle oversized username without server error or sensitive leakage","Google Chrome","2026-07-17","passed","2026-07-17","Register User API - Positive, Negative, Contract and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","91","Testcase 9: Negative: POST /api/login should reject empty password","Google Chrome","2026-07-17","passed","2026-07-17","Login API - Positive, Negative and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","81","Testcase 4: Negative: GET /api/register should not be allowed for user registration","Google Chrome","2026-07-17","passed","2026-07-17","Register User API - Positive, Negative, Contract and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","109","Testcase 5: Negative: Zero limit","Google Chrome","2026-07-17","passed","2026-07-17","Books API - List and Security","api/Test_001_BooksApi.spec.ts","",""
