"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","110","Testcase 2: Negative: POST /api/register should reject missing username","Google Chrome","Sun May 17 04:35:20 UTC 2026","passed","Sun May 17 04:35:21 UTC 2026","Register User API - Positive, Negative, Contract and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","348","Testcase 2: GET /api/books?page=2&limit=8 - should return a paged book list with valid contract for page 2","Google Chrome","Sun May 17 04:35:18 UTC 2026","passed","Sun May 17 04:35:18 UTC 2026","Books API - List and Security","api/Test_001_BooksApi.spec.ts","",""
"","399","Testcase 7: Positive and Contract: POST /api/login should login a registered user successfully","Google Chrome","Sun May 17 04:35:24 UTC 2026","passed","Sun May 17 04:35:24 UTC 2026","Login API - Positive, Negative and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","84","Testcase 12: Security: POST /api/login should reject unsupported content type","Google Chrome","Sun May 17 04:35:25 UTC 2026","passed","Sun May 17 04:35:26 UTC 2026","Login API - Positive, Negative and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","90","Testcase 3: Pagination: Standard page 2 (page=2, limit=5)","Google Chrome","Sun May 17 04:35:19 UTC 2026","passed","Sun May 17 04:35:19 UTC 2026","Books API - List and Security","api/Test_001_BooksApi.spec.ts","",""
"","85","Testcase 11: Security: POST /api/login should handle script tag in username without server error or sensitive leakage","Google Chrome","Sun May 17 04:35:25 UTC 2026","passed","Sun May 17 04:35:25 UTC 2026","Login API - Positive, Negative and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","85","Testcase 2: Negative: POST /api/register should reject missing password","Google Chrome","Sun May 17 04:35:21 UTC 2026","passed","Sun May 17 04:35:21 UTC 2026","Register User API - Positive, Negative, Contract and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","114","Testcase 3: Pagination: Standard page 1 (page=1, limit=5)","Google Chrome","Sun May 17 04:35:18 UTC 2026","passed","Sun May 17 04:35:19 UTC 2026","Books API - List and Security","api/Test_001_BooksApi.spec.ts","",""
"","6030","Testcase 1: Complete book purchase successfully","Google Chrome","Sun May 17 04:36:19 UTC 2026","passed","Sun May 17 04:36:25 UTC 2026","Complete Book Purchase","ui/Checkout/Test_001_CompleteBookPurchase.spec.ts","",""
"","89","Testcase 5: Negative: String instead of number","Google Chrome","Sun May 17 04:35:19 UTC 2026","passed","Sun May 17 04:35:19 UTC 2026","Books API - List and Security","api/Test_001_BooksApi.spec.ts","",""
"","192","Testcase 3: Pagination: Minimum limit (page=1, limit=1)","Google Chrome","Sun May 17 04:35:19 UTC 2026","passed","Sun May 17 04:35:19 UTC 2026","Books API - List and Security","api/Test_001_BooksApi.spec.ts","",""
"","86","Testcase 9: Negative: POST /api/login should reject missing username","Google Chrome","Sun May 17 04:35:25 UTC 2026","passed","Sun May 17 04:35:25 UTC 2026","Login API - Positive, Negative and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","85","Testcase 11: Security: POST /api/login should handle SQL injection pattern in username without server error or sensitive leakage","Google Chrome","Sun May 17 04:35:25 UTC 2026","passed","Sun May 17 04:35:25 UTC 2026","Login API - Positive, Negative and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
