"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","92","Testcase 2: Negative: POST /api/register should reject missing username","Google Chrome","Fri May 15 06:12:37 UTC 2026","passed","Fri May 15 06:12:37 UTC 2026","Register User API - Positive, Negative, Contract and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","70","Testcase 5: Negative: Zero limit","Google Chrome","Fri May 15 06:12:38 UTC 2026","passed","Fri May 15 06:12:38 UTC 2026","Books API - List and Security","api/Test_001_BooksApi.spec.ts","",""
"","7306","Testcase: Verify Books Count in pagination","Google Chrome","Fri May 15 06:12:38 UTC 2026","passed","Fri May 15 06:12:46 UTC 2026","Initial Catalog","ui/BookCatalog/Test_001_InitialCatalog.spec.ts","",""
"","399","Testcase 7: Positive and Contract: POST /api/login should login a registered user successfully","Google Chrome","Fri May 15 06:12:40 UTC 2026","passed","Fri May 15 06:12:40 UTC 2026","Login API - Positive, Negative and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","317","Testcase 5: Security: POST /api/register should handle SQL injection pattern in username without server error or sensitive leakage","Google Chrome","Fri May 15 06:12:38 UTC 2026","passed","Fri May 15 06:12:39 UTC 2026","Register User API - Positive, Negative, Contract and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","72","Testcase 6: Security: Request without Content-Type header should be handled","Google Chrome","Fri May 15 06:12:38 UTC 2026","passed","Fri May 15 06:12:38 UTC 2026","Books API - List and Security","api/Test_001_BooksApi.spec.ts","",""
"","384","Testcase 5: Security: POST /api/register should handle oversized username without server error or sensitive leakage","Google Chrome","Fri May 15 06:12:39 UTC 2026","passed","Fri May 15 06:12:39 UTC 2026","Register User API - Positive, Negative, Contract and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","4673","Testcase 2: Login With Registered User and Logout","Google Chrome","Fri May 15 06:12:46 UTC 2026","passed","Fri May 15 06:12:51 UTC 2026","Register New User","ui/UserManagement/Test_001_RegisterUser.spec.ts","",""
"","78","Testcase 9: Negative: POST /api/login should reject missing username","Google Chrome","Fri May 15 06:12:41 UTC 2026","passed","Fri May 15 06:12:41 UTC 2026","Login API - Positive, Negative and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","523","Testcase 3: Negative: POST /api/register should reject duplicate usernames","Google Chrome","Fri May 15 06:12:38 UTC 2026","passed","Fri May 15 06:12:38 UTC 2026","Register User API - Positive, Negative, Contract and Security","api/Test_002_RegisterAndLoginUser.spec.ts","",""
"","139","Testcase 4: Data Integrity: Page 1 last item should not be Page 2 first item","Google Chrome","Fri May 15 06:12:38 UTC 2026","passed","Fri May 15 06:12:38 UTC 2026","Books API - List and Security","api/Test_001_BooksApi.spec.ts","",""
